image,width,height,megapixels,cpu_invert,cpu_gaussian,cpu_equalize,cpu_total,gpu_transfer,gpu_invert,gpu_gaussian,gpu_equalize,gpu_total,speedup_invert,speedup_gaussian,speedup_equalize,speedup_total,gpu_total_with_transfer,speedup_real
00000003_006.png,1024,1024,1.049,0.0009159399953205,0.0234621199953835,0.0139200199919287,0.0382980799826327,0.0008148000051733,0.0001003000012133,0.0010399999970104,0.001465920015471,0.0026062200136948,9.132003830913657,22.559730829642376,9.495756825079026,14.694876020209083,0.0034210200188681,11.194930100205681
00000003_007.png,1024,1024,1.049,0.0007470799959264,0.0227807199989911,0.0143837000010535,0.0379114999959711,0.0018502000020816,0.000147800007835,0.0012248200015164,0.0011339199903886,0.0025065399997401,5.054668175392929,18.599239048012944,12.684933789838324,15.125032913858185,0.0043567400018217,8.701804555727222
00000004_000.png,1024,1024,1.049,0.0012140200007706,0.022577999997884,0.014177980000386,0.0379699999990407,0.0006416999967768,0.0001381000096444,0.001081740000518,0.0016317399975378,0.0028515800077002,8.79087556834091,20.871928547592155,8.688872015014487,13.315425096441013,0.003493280004477,10.869440740615758
00000005_000.png,1024,1024,1.049,0.0007192000048235,0.0230249800020828,0.0142550600110553,0.0379992400179617,0.0012217999901622,0.0001500400016084,0.0012311000027693,0.0017012000083923,0.0030823400127701,4.793388410515956,18.702769840215435,8.379414496080848,12.328049423662307,0.0043041400029323,8.828532527304827
00000005_001.png,1024,1024,1.049,0.0007931999978609,0.0233410999935586,0.0145349799946416,0.0386692799860611,0.0012946000206284,0.0001761199964676,0.0013061600096989,0.0013464199902955,0.002828699996462,4.50374752310889,17.87001578691669,10.795279407171899,13.670336209010056,0.0041233000170904,9.378235836777169
00000005_002.png,1024,1024,1.049,0.0007413199986331,0.0235642800107598,0.0140105200058314,0.0383161200152244,0.0018447000184096,0.0002470199891831,0.0014865199977066,0.001208240003325,0.0029417799902148,3.0010526722337736,15.851976459862446,11.595808752628068,13.02480815787542,0.0047864800086244,8.005072609973395
00000005_003.png,1024,1024,1.049,0.0007787600043229,0.0234734800003934,0.0160322600102517,0.0402845000149682,0.0014089999895077,0.0001323999895248,0.0013208199874497,0.0010219999996479,0.0024752199766226,5.881873609793825,17.771899443857656,15.687142872578416,16.27511913908185,0.0038842199661303,10.371323036862433
00000005_004.png,1024,1024,1.049,0.0010102599975652,0.0231319199956487,0.0141537999967113,0.0382959799899254,0.0028772000223398,0.0001977199979592,0.0012503000034485,0.0014516999945044,0.0028997199959121,5.109548897394131,18.501095682514336,9.74981060156531,13.206785497880285,0.0057769200182519,6.629134533441886
00000005_005.png,1024,1024,1.049,0.0008257000066805,0.0230805599945597,0.0146007000119425,0.0385069600131828,0.0008647000067867,9.763999842107295e-05,0.000985439994838,0.0016650199948344,0.0027480999880935,8.456575379279144,23.421578295443545,8.769083889226604,14.012212139303228,0.0036127999948802002,10.658480975352106
00000005_006.png,1024,1024,1.049,0.0010752599977422,0.0291907000006176,0.017505939991679,0.0477718999900389,0.0006569999968633,0.0001133800018578,0.001346679998096,0.0009996199980378,0.0024596799979917,9.483683013965546,21.67604779300858,17.5125948120708,19.421997995285604,0.003116679994855,15.32781680150048
